Distanzmaß,TriggerID
7.86E-06,6249
6.90E-06,6247
4.25E-06,6247
7.88E-06,6249
3.43E-06,6247
1.99E-06,6249
5.68E-06,6247
1.49E-06,6252
7.45E-06,6638
1.30E-05,6247
1.04E-05,6247
1.43E-05,6247
9.49E-06,6247
2.50E-06,6247
2.25E-06,6644
3.71E-06,6247
7.71E-06,6247
3.84E-06,6247
2.91E-05,6247
3.12E-06,6247
6.97E-06,6641
5.07E-07,6651
1.53E-06,6247
9.78E-06,6247
6.24E-06,6247
1.12E-05,6247
6.77E-06,6247
3.86E-06,6249
6.26E-06,6247
1.22E-05,6247
8.55E-06,6249
2.97E-06,6247
1.49E-05,6249
1.26E-05,6247
3.60E-06,6662
1.33E-05,6249
8.31E-06,6247
1.15E-05,6247
3.50E-06,6247
6.75E-06,6247
1.04E-05,6247
2.54E-07,6247
2.35E-06,6247
6.71E-06,6673
9.91E-06,6247
4.92E-06,6656
7.18E-06,6652
1.41E-05,6249
1.07E-05,6247
6.59E-06,6247
5.37E-06,6247
1.93E-06,6247
9.57E-06,6247
6.03E-06,6247
2.89E-06,6247
2.94E-06,6247
2.01E-06,6247
2.08E-06,6247
1.84E-05,6247
1.23E-05,6247
4.96E-06,6247
7.89E-06,6247
9.87E-06,6247
7.75E-06,6247
5.90E-06,6247
2.05E-06,6247
9.64E-06,6247
1.74E-06,6247
3.35E-06,6249
1.04E-05,6247
1.11E-05,6247
7.52E-06,6249
9.81E-06,6247
1.93E-06,6247
8.89E-06,6247
1.07E-05,6249
5.46E-06,6247
1.13E-07,6706
8.05E-06,6247
5.67E-06,6247
4.62E-06,6247
5.01E-06,6247
9.95E-06,6247
4.69E-06,6706
8.72E-06,6247
5.21E-06,6247
5.40E-06,6247
8.53E-06,6247
2.10E-05,6247
1.08E-05,6247
1.06E-05,6247
4.40E-06,6247
5.20E-06,6247
6.90E-07,6249
6.02E-06,6247
2.03E-06,6247
9.05E-06,6247
3.74E-06,6247
1.09E-05,6247
1.95E-05,6247
7.66E-06,6247
6.92E-06,6249
6.18E-06,6247
4.51E-06,6247
9.36E-06,6247
9.52E-06,6247
3.85E-06,6247
4.84E-06,6247
1.80E-05,6249
8.65E-06,6247
5.56E-06,6247
8.39E-05,6247
3.90E-06,6248
1.06E-05,6247
5.84E-06,6247
4.04E-06,6247
9.72E-06,6247
4.70E-06,6247
4.80E-06,6247
8.79E-06,6247
1.08E-06,6247
4.60E-06,6247
3.17E-06,6247
7.75E-06,6247
1.57E-06,6754
2.24E-06,6247
6.74E-06,6247
7.64E-06,6247
1.22E-05,6247
4.18E-06,6247
3.76E-06,6247
9.63E-06,6247
5.63E-06,6247
4.00E-06,6247
1.41E-05,6247
6.19E-06,6247
9.56E-07,6749
1.14E-06,6249
1.03E-05,6247
1.09E-05,6247
4.77E-06,6247
8.79E-06,6247
8.76E-06,6248
6.70E-06,6773
1.11E-05,6247
1.38E-05,6247
2.81E-06,6247
2.91E-05,6247
2.97E-06,6247
5.76E-06,6247
6.67E-06,6247
3.60E-06,6247
1.05E-05,6247
2.52E-06,6247
2.29E-06,6776
1.41E-07,6785
2.73E-06,6752
3.81E-06,6247
4.88E-06,6247
5.03E-06,6247
1.95E-05,6249
1.70E-05,6247
8.94E-06,6247
5.06E-06,6247
5.85E-06,6791
1.27E-05,6247
1.36E-05,6796
9.31E-06,6249
4.25E-06,6247
7.49E-06,6795
8.47E-06,6247
1.86E-06,6776
2.96E-06,6247
1.41E-05,6706
9.78E-06,6247
7.33E-06,6249
1.38E-05,6247
1.68E-05,6247
3.22E-06,6247
5.46E-06,6247
8.22E-06,6247
1.10E-05,6247
2.22E-06,6247
1.12E-05,6247
5.96E-06,6247
2.36E-06,6247
1.32E-05,6815
2.82E-06,6815
9.23E-06,6247
2.88E-05,6247
1.24E-05,6249
0.00014206,6247
9.05E-06,6247
6.83E-06,6247
3.67E-06,6247
4.08E-06,6247
2.92E-06,6247
1.38E-05,6247
5.28E-06,6247
6.36E-06,6247
4.61E-06,6249
8.69E-06,6247
2.11E-05,6247
1.80E-05,6247
3.99E-06,6834
5.96E-06,6247
4.87E-06,6247
1.21E-05,6247
1.81E-05,6247
3.06E-05,6247
8.02E-06,6247
9.48E-06,6247
2.91E-06,6247
5.16E-06,6247
7.53E-06,6247
5.48E-06,6845
3.09E-05,6247
6.58E-06,6247
1.17E-05,6247
1.13E-05,6249
4.37E-06,6850
4.06E-06,6247
3.30E-06,6247
1.60E-05,6247
3.32E-06,6247
1.67E-05,6247
4.28E-06,6247
1.21E-05,6247
1.06E-05,6247
1.69E-05,6247
8.17E-06,6247
1.35E-05,6247
1.81E-05,6249
4.60E-05,6247
8.57E-06,6247
2.85E-05,6247
8.34E-06,6247
2.96E-05,6247
8.03E-06,6247
8.09E-06,6247
1.05E-05,6247
1.29E-05,6247
9.69E-06,6247
1.30E-05,6247
4.03E-06,6249
1.53E-05,6247
6.96E-06,6247
1.25E-05,6247
0.000188129,6247
9.11E-06,6834
6.40E-06,6869
5.62E-06,6247
1.23E-06,6882
1.50E-06,6247
3.08E-06,6882
4.04E-06,6878
5.00E-06,6247
1.62E-05,6247
1.31E-05,6247
4.71E-08,6889
3.46E-06,6247
1.74E-05,6249
7.14E-06,6247
3.37E-06,6247
1.53E-05,6247
3.64E-06,6247
1.27E-06,6249
1.65E-05,6247
1.09E-06,6247
6.94E-06,6247
2.03E-05,6247
1.08E-05,6247
3.25E-05,6247
1.00E-05,6247
2.13E-05,6247
1.19E-07,6905
1.63E-05,6247
8.77E-06,6247
3.14E-05,6247
9.87E-06,6247
9.11E-06,6247
1.55E-05,6247
7.75E-06,6247
1.81E-05,6247
7.68E-06,6247
3.57E-06,6247
9.50E-06,6247
8.69E-06,6247
3.35E-06,6247
9.46E-06,6247
7.11E-06,6247
2.72E-05,6247
1.11E-05,6247
7.69E-06,6253
1.09E-05,6247
9.78E-06,6247
8.71E-06,6247
9.22E-06,6247
1.68E-05,6247
1.98E-05,6247
1.23E-05,6247
2.19E-05,6247
5.89E-06,6247
1.93E-05,6247
4.86E-06,6247
1.19E-05,6247
3.36E-05,6247
7.22E-05,6247
3.23E-06,6937
8.23E-06,6247
1.67E-05,6247
8.39E-06,6247
1.22E-05,6247
2.07E-05,6247
2.44E-06,6944
8.79E-06,6247
9.65E-06,6247
3.69E-05,6247
9.91E-06,6247
1.89E-05,6247
1.29E-08,6950
5.30E-06,6247
9.81E-06,6247
1.24E-05,6247
5.87E-05,6247
1.30E-05,6247
1.18E-05,6247
1.54E-05,6247
2.18E-05,6939
4.88E-08,6959
1.00E-06,6959
1.63E-05,6247
7.03E-06,6247
9.14E-06,6247
3.86E-06,6962
1.36E-05,6965
8.82E-06,6247
2.23E-05,6422
1.03E-05,6247
1.02E-05,6247
3.62E-06,6247
1.36E-05,6247
9.88E-06,6247
6.37E-06,6247
1.60E-05,6247
1.75E-05,6247
1.35E-05,6247
1.46E-05,6247
1.49E-05,6247
1.71E-05,6247
1.20E-05,6975
1.70E-05,6247
1.51E-05,6247
2.02E-05,6247
8.66E-06,6247
1.87E-05,6247
5.77E-06,6247
9.79E-06,6247
1.62E-05,6247
6.58E-05,6247
1.41E-05,6249
1.61E-05,6247
2.08E-05,6247
1.77E-05,6247
2.16E-05,6247
1.02E-05,6247
8.46E-06,6995
1.88E-06,6247
1.28E-05,6247
2.21E-05,6249
6.51E-06,6247
2.22E-05,6247
1.51E-05,6247
2.21E-05,6249
1.66E-06,7003
6.15E-05,6247
2.74E-05,6247
4.59E-06,6247
1.36E-05,6247
3.44E-06,7007
1.82E-05,6247
1.81E-05,6247
2.48E-05,6247
1.70E-06,7008
2.45E-05,6247
1.02E-05,6247
3.55E-05,6247
2.66E-05,6247
1.20E-05,7018
9.50E-06,6247
1.30E-05,6247
3.44E-05,6689
4.41E-05,6247
2.23E-05,6247
1.64E-07,7022
3.21E-05,6247
1.96E-05,6247
1.71E-05,6247
2.27E-05,6247
1.14E-05,6247
2.37E-05,6247
1.29E-06,7031
4.85E-06,7031
3.84E-07,7030
2.67E-06,7031
1.44E-05,6247
4.35E-06,7036
1.35E-05,7028
2.26E-06,6249
1.93E-05,6247
2.56E-05,6249
2.51E-05,7037
2.24E-05,6249
1.28E-05,6247
6.01E-08,7044
1.82E-06,7042
6.01E-07,7046
1.72E-05,7022
3.31E-06,7048
3.52E-07,7049
9.49E-08,7050
2.47E-06,7051
1.46E-07,7050
1.16E-05,6247
2.11E-05,7042
6.15E-06,7037
6.84E-06,7030
4.12E-06,7022
1.83E-06,6247
2.89E-05,6247
2.51E-05,6247
1.91E-08,7061
5.78E-08,7061
7.72E-08,7063
1.28E-05,6247
1.01E-07,7061
7.04E-07,7064
1.92E-06,7022
9.61E-06,7044
1.02E-07,7068
1.05E-05,6247
8.76E-06,6247
2.57E-05,6247
2.17E-05,6247
1.02E-05,6247
5.36E-06,7068
1.56E-05,6249
1.80E-06,7076
2.08E-05,6247
5.44E-06,7061
9.05E-06,6247
2.40E-05,6247
0.000409288,6247
4.17E-06,7076
4.09E-06,6247
1.22E-05,6247
1.02E-05,6247
5.26E-06,7084
1.15E-05,6905
9.99E-06,6247
5.67E-06,6247
2.34E-05,6247
2.33E-06,7092
8.99E-06,6249
1.84E-05,6249
5.18E-06,7094
2.04E-05,6247
5.03E-06,6247
2.44E-05,6247
0.000398393,6247
1.20E-05,7030
4.77E-05,6247
4.02E-06,6247
1.76E-05,6247
2.16E-05,6247
4.78E-05,6247
3.69E-06,6247
2.22E-05,6247
4.79E-06,6247
1.04E-05,6247
8.34E-06,6247
3.43E-05,6247
3.61E-05,7042
3.07E-05,6247
7.47E-06,7095
1.27E-05,6247
7.43E-06,6247
2.20E-05,6247
1.02E-05,6247
1.54E-05,6247
3.47E-05,6247
2.75E-05,6247
5.62E-06,6247
5.60E-06,6247
1.01E-05,6247
1.91E-05,6247
2.60E-05,6247
1.33E-05,6247
2.25E-06,6247
4.15E-05,6247
8.09E-06,6247
1.07E-05,6247
9.96E-06,6247
1.29E-05,6247
3.21E-05,6247
3.04E-05,6247
9.76E-06,6247
2.90E-05,6249
9.89E-06,6247
3.07E-05,6247
1.49E-05,6247
3.93E-06,6247
8.96E-06,6247
8.94E-06,6247
5.08E-06,6247
9.46E-06,6247
1.52E-05,6247
3.69E-05,6247
1.94E-07,7148
1.01E-05,6247
7.17E-05,6247
2.85E-05,6247
1.19E-05,6247
8.60E-06,7153
1.75E-05,6249
7.09E-06,6247
8.75E-06,6247
2.80E-05,6247
3.97E-05,6247
3.06E-05,6247
1.36E-05,6247
2.68E-05,6249
3.12E-05,6247
6.04E-06,6247
3.25E-05,6249
2.59E-05,6247
3.41E-05,6247
9.04E-06,6249
1.53E-05,6247
2.15E-05,6247
3.27E-05,6247
6.90E-06,6247
3.93E-05,6247
6.44E-05,6247
2.02E-05,6247
7.05E-06,7154
2.04E-05,6247
1.30E-05,6247
6.21E-05,6247
3.14E-05,6247
8.11E-06,6247
2.36E-05,6247
1.59E-05,7182
3.97E-05,6247
1.51E-05,6247
6.05E-06,6247
1.38E-05,6247
3.78E-05,6247
1.42E-05,6247
2.34E-05,6247
2.78E-05,7190
4.85E-05,6247
3.60E-05,6247
8.21E-06,6247
4.21E-05,6247
1.13E-05,6247
1.47E-07,7196
3.10E-05,6247
1.06E-05,6247
9.69E-06,6247
2.16E-05,6247
8.69E-06,6247
1.84E-05,6247
1.82E-06,7201
8.33E-06,6314
9.46E-06,6247
2.11E-05,6247
1.26E-05,6247
1.66E-05,6247
2.17E-05,6247
1.79E-05,6247
6.96E-06,6956
7.64E-06,6247
3.37E-05,6247
1.57E-05,6247
5.62E-06,7213
6.73E-07,7216
3.99E-05,6247
2.17E-05,6247
2.43E-05,6247
2.06E-05,6247
1.83E-05,7030
3.30E-06,7222
3.47E-05,7223
1.80E-06,7223
3.37E-05,6247
1.14E-05,7224
3.16E-05,6247
4.07E-05,6247
1.96E-05,6247
1.52E-05,6247
5.12E-06,6249
5.19E-06,6247
0.00015898,6247
7.12E-05,6247
7.83E-06,6247
1.81E-05,6247
2.18E-05,6247
4.36E-05,6249
1.82E-05,6247
4.28E-05,6247
1.55E-06,7241
8.19E-06,6247
1.48E-05,6249
1.88E-05,6247
9.29E-05,6247
3.83E-05,6249
1.27E-05,6247
3.57E-05,7247
0.000114654,6247
3.93E-05,6249
7.25E-05,6247
2.74E-05,6249
2.24E-05,7241
5.24E-05,6247
0.000126315,6247
0.000411895,6247
1.48E-05,6247
3.52E-05,6247
1.92E-05,6247
2.68E-05,6247
1.78E-05,6247
5.32E-05,6247
1.04E-05,6247
0.000115771,6247
4.86E-05,6247
9.63E-06,6247
4.36E-06,6247
3.82E-05,6247
4.18E-05,6247
2.81E-05,6247
2.41E-05,6250
2.01E-05,6247
7.88E-06,6247
3.84E-05,6247
1.65E-05,6247
3.21E-05,6247
1.53E-05,6247
3.06E-05,6249
4.02E-05,6247
1.32E-05,6247
9.90E-06,6247
9.94E-06,6247
9.00E-05,6247
0.000420328,6247
4.69E-05,6247
2.11E-05,6247
2.94E-05,6247
7.70E-05,6247
2.85E-05,6247
2.46E-05,7290
6.52E-06,7283
3.80E-05,7292
3.80E-05,6249
5.53E-05,6247
2.04E-05,6247
1.77E-05,6247
1.74E-05,6247
3.95E-05,6249
2.16E-05,6247
5.02E-05,7300
3.69E-05,6247
7.10E-06,7301
5.50E-05,6247
2.75E-05,6247
3.62E-05,7121
4.26E-05,6247
2.42E-05,6247
4.68E-05,6247
2.10E-05,6247
3.08E-05,7062
0.000151669,6247
2.19E-05,6247
3.22E-05,6247
4.06E-05,6247
2.47E-05,7303
3.15E-05,6247
1.11E-05,6247
2.02E-05,6247
4.16E-05,6247
2.08E-05,6247
5.80E-05,6249
7.16E-05,6247
1.95E-06,7323
8.39E-06,7324
2.29E-05,6247
3.68E-05,7326
6.69E-07,7326
2.91E-05,6249
3.38E-05,6247
3.39E-05,6247
2.07E-05,6247
1.15E-05,6247
8.68E-08,7333
1.66E-05,7331
2.73E-05,6247
2.95E-05,6247
3.77E-05,6247
1.60E-05,6247
9.46E-05,6247
5.86E-05,6247
2.62E-05,6247
1.20E-05,6247
6.46E-06,6247
6.01E-06,6247
1.06E-07,7345
3.53E-07,7346
2.88E-05,6247
1.99E-05,6247
9.25E-05,6247
2.30E-05,6247
2.80E-05,6247
0.000104628,6247
1.43E-05,6247
2.68E-05,6247
1.56E-05,6249
0.000100441,6247
2.32E-05,6247
5.26E-05,6249
4.43E-05,6249
1.71E-05,6247
8.34E-05,6247
4.40E-05,6247
2.44E-05,6247
2.03E-05,6247
1.79E-05,6247
9.49E-05,6247
5.37E-05,6247
6.52E-05,6247
5.22E-05,6247
1.17E-05,6247
6.73E-05,6249
3.17E-05,6247
1.24E-05,6247
4.64E-05,6247
7.98E-05,6247
4.37E-05,6249
1.01E-05,6247
2.40E-06,7378
1.16E-05,6247
1.47E-05,6247
5.08E-05,6247
3.11E-05,6247
3.87E-05,6247
3.08E-05,6247
2.14E-05,6247
3.30E-05,6247
7.40E-06,7378
1.88E-05,6247
3.87E-05,6247
0.00052955,6247
7.65E-05,6249
2.88E-05,6883
2.79E-05,6247
4.78E-05,6247
2.34E-05,6247
1.32E-05,6247
2.03E-05,6247
3.98E-05,6247
2.31E-05,6247
8.15E-05,6247
2.55E-05,6247
0.00016331,6247
6.88E-05,6247
6.65E-06,6247
2.16E-05,6247
0.000102183,6247
3.31E-05,7407
2.73E-05,6247
3.22E-05,6247
1.90E-05,6247
1.70E-05,6247
1.19E-05,7412
1.29E-05,7412
1.85E-05,7412
1.51E-05,7412
4.81E-05,7412
2.09E-06,7412
2.70E-05,7412
4.30E-05,7412
3.95E-05,7412
9.85E-07,7412
3.32E-05,7412
3.31E-06,7423
2.52E-05,6247
2.54E-05,7419
2.15E-05,7412
1.07E-05,6247
5.36E-05,6247
1.84E-05,6247
8.92E-05,6247
1.50E-05,7412
3.80E-05,6247
1.85E-05,6247
1.36E-05,6249
1.99E-05,6247
1.00E-05,6247
2.53E-05,6247
5.86E-05,6247
7.17E-05,6247
8.92E-05,7440
2.08E-05,6247
3.73E-05,6247
5.27E-05,6247
4.11E-05,6247
2.53E-05,6247
6.02E-05,6247
1.24E-07,7447
2.68E-07,7448
6.76E-05,6247
9.02E-06,7412
7.31E-05,6249
7.74E-06,7412
2.64E-05,6247
1.81E-05,6247
2.39E-05,6247
0.000105729,6247
5.43E-06,6247
6.42E-05,6247
7.11E-05,6247
3.08E-06,7412
0.000127023,6247
0.000688974,6247
6.58E-05,6247
6.82E-06,6247
2.81E-06,7412
6.05E-05,6247
0.000122021,6247
8.16E-05,6247
1.81E-05,6247
9.86E-05,6247
2.46E-05,6247
8.14E-05,6247
3.92E-05,6249
1.22E-05,7412
6.09E-06,7412
2.63E-05,6247
2.25E-05,6249
3.10E-05,6247
5.82E-05,6247
1.39E-05,6247
8.05E-06,7412
7.28E-06,7412
4.33E-05,6249
4.23E-05,6247
0.000100604,6247
5.54E-05,6247
9.62E-05,6247
5.84E-05,6249
1.56E-05,7412
6.53E-05,6247
9.94E-05,7468
2.17E-05,6247
4.25E-05,6247
0.000150384,6247
0.000205332,6247
7.38E-05,6247
2.21E-07,7497
1.53E-08,7497
8.01E-07,7497
4.19E-05,7495
4.42E-07,7497
9.03E-07,7497
3.26E-06,7497
1.87E-07,7497
2.26E-06,7497
5.38E-05,7497
2.90E-06,7497
1.55E-06,7497
3.99E-05,6247
9.73E-05,6247
2.43E-06,7506
4.26E-06,7497
5.75E-08,7497
2.44E-05,7412
3.06E-05,6247
4.14E-05,6247
2.44E-06,7497
2.37E-05,7495
5.59E-08,7519
2.58E-05,6247
0.0001176,7497
7.84E-08,7522
4.52E-05,6247
3.03E-06,7497
1.11E-07,7522
4.82E-07,7522
2.17E-06,7522
4.72E-05,6247
1.13E-06,7522
5.63E-06,7497
8.07E-06,7519
4.28E-05,7531
3.66E-06,7531
1.56E-06,7531
1.24E-05,7531
1.96E-06,7522
1.89E-06,7497
4.54E-05,6247
1.24E-05,7539
6.81E-05,6247
1.56E-05,6247
2.00E-05,6247
6.38E-06,7531
6.06E-07,7522
7.62E-06,7412
2.51E-05,6247
3.25E-06,7497
1.27E-05,6249
3.31E-05,6247
5.85E-07,7522
3.37E-05,6247
2.63E-05,6247
7.81E-06,7497
2.38E-06,6247
1.94E-06,7522
2.48E-05,6247
6.00E-05,6247
6.17E-05,6247
1.55E-06,7559
4.73E-06,7559
6.28E-05,6247
2.42E-05,6905
1.38E-05,6247
4.30E-06,7559
3.44E-05,6247
1.12E-05,7559
5.10E-06,7559
1.37E-05,7497
2.95E-05,6247
7.94E-05,6247
3.27E-05,7560
3.51E-05,6247
6.07E-05,6247
3.91E-05,7574
5.22E-05,6247
6.50E-05,6247
2.77E-05,6247
5.11E-05,7559
2.25E-05,7497
4.19E-05,7497
0.000126628,7522
3.09E-05,6247
2.28E-05,7559
3.21E-05,7584
3.31E-05,6247
2.93E-05,6247
3.18E-05,6247
6.15E-05,6247
2.00E-05,7589
1.45E-05,7531
1.90E-05,6247
4.47E-05,6247
6.49E-05,6247
3.73E-05,6247
2.02E-05,7412
8.45E-05,6247
2.50E-05,6247
6.78E-05,6247
2.68E-05,6247
5.58E-05,7600
0.000131354,6247
1.12E-05,7412
3.42E-05,7394
1.63E-05,7412
2.67E-05,7497
2.90E-05,6247
0.000167953,6247
3.88E-05,6247
7.58E-05,7497
4.10E-05,7610
5.02E-05,6247
3.05E-05,6247
2.37E-05,6247
1.99E-05,6247
2.55E-05,6247
0.000136905,6247
1.95E-05,7497
1.25E-06,7617
4.97E-05,6247
5.64E-05,7497
4.93E-05,7497
4.99E-05,6247
2.26E-05,7610
6.66E-05,6247
2.97E-05,7625
0.00014233,6247
4.61E-05,6247
4.16E-06,6247
0.000154445,6247
8.35E-05,6247
0.000359986,5953
4.65E-05,7531
4.71E-05,6247
3.59E-05,6247
6.93E-05,6249
3.07E-05,6247
8.00E-05,6247
9.16E-05,6247
0.000175101,6247
0.000186186,6247
3.51E-05,6249
5.14E-05,6247
0.000112178,6247
7.22E-05,6249
7.44E-05,6247
3.14E-05,6247
3.07E-05,6247
0.001296348,6247
3.10E-05,6247
3.27E-06,7649
3.10E-05,7497
8.37E-06,7651
9.15E-05,6247
5.34E-06,7653
1.93E-06,7651
0.000156779,6247
1.40E-05,7655
6.70E-05,7497
3.88E-05,7522
7.26E-05,6247
6.13E-05,6247
6.92E-05,7662
1.55E-05,6247
0.000256486,6247
3.75E-05,7497
4.82E-05,7662
9.14E-05,6247
8.54E-05,6247
2.77E-05,7651
9.88E-05,6247
3.13E-05,6247
7.23E-05,7497
0.000110734,6247
6.27E-07,7674
3.64E-05,6247
2.08E-05,6247
1.68E-05,6247
3.64E-05,6247
5.60E-05,7670
0.000156335,6247
7.07E-08,7681
3.44E-07,7681
5.11E-05,6247
8.68E-05,6247
1.84E-05,7412
4.42E-05,6247
2.37E-05,6247
0.000121617,6247
3.46E-05,6247
9.73E-05,7681
5.90E-05,6247
0.00025206,7655
7.22E-05,6247
5.02E-05,6247
2.17E-05,6249
0.00011183,6247
0.000113719,7675
3.82E-05,6247
4.62E-05,6247
4.12E-05,6247
8.78E-05,6249
2.24E-05,7531
6.82E-05,6247
0.000127779,6247
0.000819518,6247
3.46E-05,6247
6.08E-05,6247
6.81E-05,6247
4.62E-05,6247
6.03E-05,6247
3.12E-05,6247
2.27E-05,6247
0.000177303,6247
3.08E-05,6247
0.000202855,6247
1.67E-05,6247
1.10E-05,7716
3.52E-05,6247
1.15E-05,7531
3.45E-05,6247
3.86E-05,6247
0.000317115,7651
0.000925671,6247
2.18E-05,7674
0.000181402,6247
8.42E-05,6249
7.77E-05,6247
3.16E-05,6247
4.04E-05,6249
3.75E-05,6247
8.24E-05,6247
1.81E-05,7497
4.50E-05,6249
6.05E-05,6247
0.000142232,6249
5.96E-05,6249
0.000216775,7737
0.001122307,6247
2.44E-05,6247
0.000119672,6247
7.19E-05,6247
3.57E-05,6247
2.65E-05,7743
4.21E-05,6247
0.000180602,6247
3.74E-05,6247
0.000108478,7746
0.000197064,6247
7.63E-05,6247
4.67E-07,7750
0.000183083,6247
9.19E-05,6247
9.81E-05,6247
4.25E-05,7681
5.57E-05,6247
2.22E-05,6247
0.001268841,6247
9.78E-05,6247
0.00027758,6247
6.32E-05,6247
1.51E-05,7761
0.000897652,6247
1.15E-05,7762
8.08E-06,7761
3.74E-05,6247
0.000161952,6247
0.000242618,6247
0.000106564,6249
4.96E-05,6247
5.01E-05,6247
0.00119093,7758
7.10E-06,7772
6.23E-06,7772
1.03E-05,6247
0.001042184,6247
3.31E-05,6247
7.59E-05,6247
0.000349845,6247
4.03E-05,6247
2.63E-05,6247
0.001201525,6247
1.48E-05,7539
0.00036488,5953
0.000273642,6247
7.25E-05,7522
6.65E-05,6247
2.99E-05,6247
6.59E-05,6249
4.18E-05,6247
3.80E-05,6247
7.57E-05,7363
0.000100573,6247
1.79E-05,7032
6.08E-05,6249
4.40E-05,6247
0.000194468,6247
9.37E-05,6249
2.34E-06,7798
8.89E-07,7799
0.000109755,6249
8.75E-05,7801
7.98E-05,6247
7.67E-05,6247
9.14E-05,6247
7.74E-05,6247
6.36E-05,6249
4.23E-05,6247
5.29E-06,7801
9.65E-05,6249
0.001529363,6247
5.13E-05,6247
5.30E-05,6247
2.77E-05,6247
4.25E-05,6247
2.12E-05,6247
2.75E-05,6247
8.24E-05,6249
0.000119317,6247
8.43E-05,6247
0.000114849,6247
4.40E-05,6247
0.000101746,6247
0.000269314,6247
9.20E-05,6247
6.24E-05,7825
9.53E-05,6247
6.91E-05,6247
0.000455285,7828
4.54E-05,6247
0.00012316,7497
4.75E-05,6247
3.38E-05,6247
5.85E-05,6247
9.04E-05,6247
0.000195063,6247
0.000201886,6247
5.75E-05,6247
5.55E-05,6249
5.16E-05,6247
7.24E-06,7838
0.000168459,6247
0.000111148,6247
5.33E-05,6247
3.65E-05,6247
0.000126135,6249
0.000228045,6247
0.000110331,7681
3.73E-05,6247
5.64E-05,6247
0.000140372,6247
1.11E-05,7851
5.02E-05,6247
0.000117453,6247
0.000162046,6247
8.76E-05,6247
5.24E-05,6247
0.000104792,6247
3.80E-05,6247
5.72E-05,6247
4.60E-05,6247
0.000286909,6247
3.50E-05,6247
1.19E-05,6247
9.03E-06,7853
0.000187496,6247
6.72E-05,6247
3.90E-05,6247
0.000147995,7811
0.000156575,6247
2.82E-05,6247
0.000125405,6247
0.000761928,6247
0.000129894,6249
6.34E-05,6247
0.000142934,6247
7.07E-05,6247
0.000123522,6247
3.59E-05,6247
0.000111535,6247
8.77E-06,7853
5.93E-07,7881
6.02E-05,6247
5.02E-05,6247
2.43E-05,6247
0.000108832,6247
0.001457769,6247
4.18E-05,6249
0.001456717,6204
7.05E-05,6247
0.000153462,6247
0.000125518,6249
0.000250092,6247
3.24E-05,6247
4.76E-05,6247
2.73E-06,7894
0.000156876,6247
0.000112701,6247
8.19E-05,6249
6.74E-05,6247
5.31E-05,6247
0.000190233,7901
1.30E-05,7894
4.44E-06,7903
0.00013861,6247
0.000731925,6247
9.89E-05,6247
0.000202221,6249
4.08E-05,6247
6.15E-05,6247
0.000168849,6249
8.73E-05,6247
9.05E-06,7903
3.95E-05,6247
0.000158903,6247
0.000118729,6247
5.24E-05,6247
0.00014224,6247
3.80E-05,7918
0.000392733,6247
0.00012442,6247
0.000113,6247
8.18E-05,6249
0.000109878,6247
0.000232229,6247
0.000271091,6247
0.000404787,7926
5.14E-05,6247
2.81E-05,6247
0.000244642,6247
0.000126171,6249
0.000167095,6247
5.55E-05,6247
9.45E-05,6247
5.62E-05,6249
7.74E-05,6247
6.09E-05,7936
7.69E-05,6247
0.000121834,6247
5.10E-05,7936
6.71E-05,6247
0.000126495,6247
0.001008604,7651
9.76E-05,6247
3.26E-05,6247
6.52E-05,6247
0.000121832,6247
4.83E-05,6247
4.60E-05,6248
2.09E-05,6247
3.17E-05,6247
5.19E-05,6247
0.000230833,6249
9.63E-05,6247
2.19E-05,6247
6.31E-05,6247
4.28E-05,6247
9.90E-05,6247
9.67E-05,6247
0.000423585,6247
5.13E-05,6247
0.000309664,6247
8.27E-05,6247
0.000171861,6249
6.64E-05,6247
4.48E-05,6247
0.000218311,6247
4.18E-05,6247
0.000227267,6249
0.000814026,6247
0.000101412,6247
0.000253957,6247
0.000165919,6247
4.15E-05,7497
0.000114997,6247
0.000141833,7975
2.60E-05,6247
4.50E-05,6247
7.17E-05,6247
5.35E-05,6247
5.75E-05,6247
5.37E-05,6249
4.78E-05,6247
3.98E-05,6247
0.000112274,6249
0.002157617,6247
8.70E-05,6247
0.000268576,7985
5.71E-05,6247
0.000174181,6247
3.10E-05,6247
4.92E-05,6247
0.000127881,6247
6.85E-05,6247
0.000255922,6247
0.000103535,6247
4.74E-05,6247
0.00026822,6247
3.86E-05,7998
9.26E-05,6247
0.000139435,6247
0.000300804,6247
3.65E-05,8002
6.79E-05,6247
4.24E-05,8002
2.95E-07,8004
3.45E-05,8005
3.37E-06,8007
2.41E-06,8008
5.09E-05,6247
4.17E-05,6247
0.000130876,6247
5.06E-06,8011
7.53E-05,6247
4.07E-05,6247
3.15E-05,6247
6.78E-06,6247
3.78E-05,7998
0.00013856,6247
2.02E-05,8019
3.97E-07,8020
2.26E-06,8020
0.000136892,6247
1.36E-06,8020
2.20E-06,8020
0.000147303,6247
0.000119244,6249
0.000140403,6247
0.000145676,6247
0.00015553,6247
9.17E-05,6247
0.000294085,6247
6.75E-05,6247
0.00021763,7522
0.000136836,6247
0.000126586,8020
0.000327247,6247
0.000132097,6247
0.000199685,6247
7.40E-05,6247
0.000172206,6247
0.000316515,6247
9.07E-06,8030
0.001714546,6247
0.000100685,6247
0.000216908,6247
